TIMESTAMP,CURRENT_PRICE,SHARES,P/L_PERCENT,PROFIT/LOSS,REALIZED_PROFIT/LOSS,HOLD/NONE,PURCHASE/SELL_PRICE,PURCHASE_COST
14:42,57.5500,10000,-0.001041,$-650.00,$-50.00,HOLD,57.61,$576100.00
14:43,57.5550,10000,-0.000955,$-600.00,$-50.00,HOLD,57.61,$576100.00
14:44,57.5800,10000,-0.000521,$-350.00,$-50.00,HOLD,57.61,$576100.00
14:45,57.5700,10000,-0.000694,$-450.00,$-50.00,HOLD,57.61,$576100.00
14:46,57.5799,10000,-0.000522,$-351.00,$-50.00,HOLD,57.61,$576100.00
14:47,57.5750,10000,-0.000608,$-400.00,$-50.00,HOLD,57.61,$576100.00
14:48,57.5750,10000,-0.000608,$-400.00,$-50.00,HOLD,57.61,$576100.00
14:49,57.5650,10000,-0.000781,$-500.00,$-50.00,HOLD,57.61,$576100.00
14:50,57.5779,10000,-0.000557,$-371.00,$-50.00,HOLD,57.61,$576100.00
14:51,57.5950,10000,-0.000260,$-200.00,$-50.00,HOLD,57.61,$576100.00
14:52,57.5950,10000,-0.000260,$-200.00,$-50.00,HOLD,57.61,$576100.00
14:53,57.5750,10000,-0.000608,$-400.00,$-50.00,HOLD,57.61,$576100.00
14:54,57.5900,10000,-0.000347,$-250.00,$-50.00,HOLD,57.61,$576100.00
14:55,57.6000,10000,-0.000174,$-150.00,$-50.00,HOLD,57.61,$576100.00
14:56,57.6050,10000,-0.000087,$-100.00,$-50.00,HOLD,57.61,$576100.00
14:57,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
14:58,57.6400,10000,0.000521,$250.00,$-50.00,HOLD,57.61,$576100.00
14:59,57.6247,10000,0.000255,$97.00,$-50.00,HOLD,57.61,$576100.00
15:00,57.6400,10000,0.000521,$250.00,$-50.00,HOLD,57.61,$576100.00
15:01,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:02,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:03,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:04,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:05,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:06,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:07,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:08,57.6350,10000,0.000434,$200.00,$-50.00,HOLD,57.61,$576100.00
15:09,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:10,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:11,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:12,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:13,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:14,57.6150,10000,0.000087,$0.00,$-50.00,HOLD,57.61,$576100.00
15:15,57.6270,10000,0.000295,$120.00,$-50.00,HOLD,57.61,$576100.00
15:16,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:17,57.6200,10000,0.000174,$50.00,$-50.00,HOLD,57.61,$576100.00
15:18,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:19,57.6400,10000,0.000521,$250.00,$-50.00,HOLD,57.61,$576100.00
15:20,57.6700,10000,0.001041,$550.00,$-50.00,HOLD,57.61,$576100.00
15:21,57.6400,10000,0.000521,$250.00,$-50.00,HOLD,57.61,$576100.00
15:22,57.6490,10000,0.000677,$340.00,$-50.00,HOLD,57.61,$576100.00
15:23,57.6490,10000,0.000677,$340.00,$-50.00,HOLD,57.61,$576100.00
15:24,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:25,57.6350,10000,0.000434,$200.00,$-50.00,HOLD,57.61,$576100.00
15:26,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:27,57.6350,10000,0.000434,$200.00,$-50.00,HOLD,57.61,$576100.00
15:28,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:29,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:30,57.6400,10000,0.000521,$250.00,$-50.00,HOLD,57.61,$576100.00
15:31,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:32,57.6300,10000,0.000347,$150.00,$-50.00,HOLD,57.61,$576100.00
15:33,57.6350,10000,0.000434,$200.00,$-50.00,HOLD,57.61,$576100.00
15:34,57.6250,10000,0.000260,$100.00,$-50.00,HOLD,57.61,$576100.00
15:35,57.6427,10000,0.000568,$277.00,$-50.00,HOLD,57.61,$576100.00
15:36,57.6800,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:37,57.6750,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:38,57.6450,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:39,57.6300,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:40,57.6500,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:41,57.6500,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:42,57.6650,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:43,57.6650,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:44,57.6700,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:45,57.6750,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:46,57.6800,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:47,57.6750,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:48,57.6750,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:49,57.6400,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:50,57.6000,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:51,57.5700,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:52,57.5550,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:53,57.5650,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:54,57.5650,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:55,57.5650,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:56,57.5600,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:57,57.5700,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:58,57.5600,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
15:59,57.5600,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
16:00,57.5300,0,0.001215,$277.00,$650.00,NONE,57.68,$0.00
